-023722
-011501
-000759
-000100
0000000
0000234
0000920
0001154
0005356
0012248
0024950
0025313
0031229
0034228
0034500
0035652
0044506
0044953
0090001
0150245
0245132
0252626
0330038
0341007
0353000
0370040
0425734
0453018
0481448
0483612
0563540
0595753
0625733
0650000
0680751
0692548
0734715
0813028
0841012
0841245
0864630
0874706
0894003
0901811
0933500
1060909
1102756
1120428
1123807
1124949
1125208
1125748
1130213
1134351
1151712
1170138
1171042
1171450
1171857
1172450
1173109
1174416
1181402
1182157
1183443
1204606
1205930
1210107
1213542
1215102
1220615
1223647
1225456
1231339
1231803
1241345
1241404
1262537
1274833
1285410
1362658
1365503
1382837
1403420
1404541
1411900
1412155
1412705
1413148
1424550
1425048
1425945
1431940
1432230
1432613
1434044
1434726
1441633
1443035
1445052
1445626
1450447
1452348
1452629
1452859
1455447
1462550
1465038
1465557
1471223
1475204
1480947
1504612
1522520
1544023
1602402
1633248
1633340
1634615
1635611
1640016
1640708
1641119
1641908
1642236
1645310
1650057
1653642
1653654
1660028
1661100
1662950
1665001
1665121
1670657
1670726
1671003
1673228
1673444
1675548
1680223
1680432
1682048
1684557
1684707
1691519
1691857
1694315
1694650
1695144
1701358
1701643
1701957
1702137
1702208
1702729
1702959
1703936
1704117
1704700
1720152
1733027
1734413
1752107
1794112
1795716
1814723
1820015
1825609
1823357
1833711
1875339
1875833
1880119
1885815
1893622
1894132
1900121
1901734
1902042
1904130
1923704
1933904
1935833
1940331
1953831
1955244
1955924
1984536
2073710
2080809
2101723
2121457
2123404
2141803
2143318
2202736
2281101
2340435
2360752
2362152
2365734
2370207
2371652
2372645
2373824
2375842
2380244
2381250
2402935
2430844
2493701
2503000
2523729
2551422
2562627
2573829
2574045
2574518
2574910
2580221
2582927
2615917
2654017
2655853
2674338
2712200
2750002
2755811
2760457
2760953
2822553
2840636
2852427
2861513
2861824
3010030
3011718
3040340
3041746
3041857
3042252
3042620
3042622
3042714
3042855
3043150
3043344
3052235
3052732
3053524
