|1985|Zr-Hf-Ta fractionation during lunar evolution|Hughes, S. S. and Schmitt, R. A.|Journal of Geophysical Research|90 (S01)||31||http://dx.doi.org/10.1029/JB090iS01p00031
|1980|Candidate samples for the earliest lunar crust|Jovanovic, S. and Reed, G. W.|Geochimica et Cosmochimica Acta|Suppl. 12 ||101-111 ||nan
|1979|Terrestrial and lunar impact breccias and the classification of lunar rocks|Stöffler, D., Knoll, H.-D., and Maerz, U.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||639-675 ||nan
|1979|The unique nature of Apollo 17 VLT mare basalts|Wentworth, S. J., Taylor, G. J., Warner, R. D., Keil, K., Ma, M.-S., and Schmitt, R. A.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||207-223 ||nan
|1978|Trace element evidence for a laterally inhomogeneous Moon|Jovanovic, S. and Reed, G. W.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||59-80 ||nan
|1978|Green glassy rock 78526: An impact melt rock of very low- Ti mare basalt? (abs)|Taylor, G. J., Keil, K., Nehru, C. E., and Warner, R. D.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||1225-1227 ||nan
|1978|VLT mare basalts: Impact mixing, parent magma types, and petrogenesis|Taylor, G. J., Warner, R. D., and Keil, K.|Geochimica et Cosmochimica Acta|Suppl. 9 ||357-370 ||nan
|1978|Green glass vitrophyre 78526: an impact melt of very low-Ti mare basalt composition|Warner, R. D., Taylor, G. J., Keil, K., Planner, H. N., Nehru, C. E., Ma, M.-S., and Schmitt, R. A.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||547-563 ||nan
|1977|Chemical composition of breccias, feldspathic basalt and anorthosites from Apollo 15 (15308, 15359,15382, and 15362), Apollo 16 (60618 and 65785), Apollo 17 (72434, 72536, 72559, 72735, 72738, 78526, and 78527) and Luna 20 (22012 and 22013) (abs)|Murali, A. V., Ma, M.-S., Laul, J. C., and Schmitt, R. A.|Proceedings of the 8th Lunar Science Conference|nan||700-702 ||nan
|1975|Chemical composition of Apollo 17 samples: Boulder breccias (2), rake breccias (8), and others|Laul, J. C. and Schmitt, R. A.|Proceedings of the 6th Lunar Science Conference|nan||489-491 ||nan
|1974|Description, classification and inventory of 113 Apollo 17 rake samples from stations 1A, 2, 7 and 8|Keil, K., Dowty, E., and Prinz, M.|nan|nan||nan||nan
