|1992|Interference imaging of plagioclase in lunar materials (abs)|Pearce, T. H. and Timms, C.|Proceedings of the 23rd Lunar and Planetary Science Conference|nan||1045||nan
|1991|A strontium and neodymium isotopic study of Apollo 17 high-Ti mare basalts: Resolution of ages, evolution of magmas, and origins of source heterogeneities|Paces, J. B., Nakai, S., Neal, C. R., Taylor, L. A., Halliday, A. N., and Lee, D. C.|Geochimica et Cosmochimica Acta|55 (7)||2025-2043||http://dx.doi.org/10.1016/0016-7037(91)90040-c
|1990|Two new Type C basalts: Petrogenetic implications for source evolution and magma genesis at the Apollo 17 site (abs)|Neal, C. R., Paces, J. B., Taylor, L. A., and Hughes, S. S.|Proceedings of the 21st Lunar and Planetary Science Conference|nan||855-856 ||nan
|1990|Resolution of ages and Sm-Nd isotopic characteristics in Apollo 17 high-Ti basalts (abs)|Paces, J. B., Nakai, S., Neal, C. R., Taylor, L. A., Halliday, A. N., Lee, D.-C., and McKinney, M. C.|Proceedings of the 21st Lunar and Planetary Science Conference|nan||924-925 ||nan
|1990|Open- and closed-system magma evolution of Apollo 17 high-Ti basalts and origin of source heterogeneities at 4.1 Ga: Sr-Nd isotopic evidence (abs)|Paces, J. B., Neal, C. R., Nakai, S., Taylor, L. A., and Halliday, A. N.|Proceedings of the 21st Lunar and Planetary Science Conference|nan||926-927 ||nan
|1987|Hydrogen distributions in lunar materials (abs)|Gibson, E. K., Bustin, R., Skaugset, A., Can, R. H., Wentworth, S. J., and McKay, D. S.|Proceedings of the 18th Lunar and Planetary Science Conference|nan||326-327 ||nan
|1985|Zr-Hf-Ta fractionation during lunar evolution|Hughes, S. S. and Schmitt, R. A.|Journal of Geophysical Research|90 (S01)||31||http://dx.doi.org/10.1029/JB090iS01p00031
|1981|Catalog of lunar mare basalts greater than 40 grams|Lofgren, G. E. and Lofgren, E. M.|nan|nan||nan||nan
|1977|Composition of eight Apollo 17 basalts|Mason, B., Jarosowich, E., Jacobson, S., and Thompson, G.|Lunar Sample Studies|nan||41||nan
|1977|The age of Shorty Crater (abs)|Morgeli, M., Eberhardt, P., Eugster, O., Geiss, J., Grögler, N., and Jungck, M.|Proceedings of the 8th Lunar Science Conference|nan||679-681 ||nan
|1977|The cosmic-ray exposure history of Shorty Crater samples; the age of Shorty Crater|Mörgeli, M., Eugster, O., Eberhardt, P., Geiss, J., Grögler, N., and Jungck, M.|Proceedings of the 8th Lunar Science Conference|nan||3059-3082 ||nan
|1976|Nature of the sulfur in the Apollo 17 basalts and their source regions (abs)|Gibson, E. K., Morris, R. V., and Usselman, T. M.|Proceedings of the 7th Lunar Science Conference|nan||290-292 ||nan
|1976|Rb-Sr studies of A-17 mare basalts and some general considerations early terrestrial and lunar evolution (abs)|Murthy, V. R.|Proceedings of the 7th Lunar Science Conference|nan||585-587 ||nan
