|2009|Thermal history recorded by Apollo 17 impact melt breccias 73217|Grange, M. L., Nemchin, A. A., Pidgeon, R. T., Timms, N., Muhling, J. R., and Kennedy, A. K.|Geochimica et Cosmochimica Acta|73||3093-3107 ||nan
|2008|Enigmatic, largely granitic 73217: A lunar mixed melt-breccia, but is it impact melt? (abs#2405)|Warren, P. H. and Huber, H.|Proceedings of the 39th Lunar and Planetary Science Conference|nan||nan||nan
|1993|A concise compilation of petrologic information on possibly pristine nonmare Moon rocks|Warren, P. H.|American Mineralogist|nan||360-376 ||nan
|1992|The isotopic record of lunar volcanism|Nyquist, L. E. and Shih, C.-Y.|Geochimica et Cosmochimica Acta|56 (6)||2213-2234||http://dx.doi.org/10.1016/0016-7037(92)90185-l
|1991|Mineral compositions in pristine lunar highland rocks and the diversity of highland magmatism|Bersch, M. G., Taylor, G. J., Keil, K., and Norman, M. D.|Geophysical Research Letters|18 (11)||2085-2088||http://dx.doi.org/10.1029/91GL02540
|1989|207Pb/206Pb ages of zircon-containing rock fragments indicate continuous magmatism in the lunar crust from 4350 to 3900 million years (abs)|Meyer, C., Williams, I. S., and Compston, W.|Proceedings of the 20th Lunar and Planetary Science Conference|nan||691-692 ||nan
|1988|Ferroan anorthosites and the magma ocean: Searching for trends in the Sea of Confusion (abs)|Bersch, M. G., Taylor, G. J., and Keil, K.|Proceedings of the 19th Lunar and Planetary Science Conference|nan||67-68 ||nan
|1984|U-Pb geochronology of zircons from lunar breccia 73217 using a sensitive high mass-resolution ion microprobe|Compston, W., Williams, I. S., and Meyer, C.|Proceedings of the 14th Lunar and Planetary Science Conference|nan||B525- B534 ||nan
|1983|Petrological and thermal histories of a lunar breccia 73217 as inferred from pyroxene crystallization sequences, exsolution phenomena, and pyroxene geothermometry|Ishii, T., McCallum, S., and Ghose, S.|Journal of Geophysical Research|88||A631-A644 ||nan
|1983|Sixth foray for pristine nonmare rocks and an assessment of the diversity of lunar anorthosites|Warren, P. H., Taylor, G. J., Keil, K., Kallemeyn, G. W., Rosener, P. S., and Wasson, J. T.|Journal of Geophysical Research|88 (S02)||A615-A630||http://dx.doi.org/10.1029/JB088iS02p0A615
|1982|Foraging for pristine nonmare rocks: Four more from the west (abs)|Warren, P. H., Taylor, G. J., Keil, K., Kallemeyn, G. W., Rosener, P. S., and Wasson, J. T.|Proceedings of the 13th Lunar and Planetary Science Conference|nan||841-842 ||nan
|1981|Inversion, decomposition, and exsolution phenomena of lunar pyroxenes observed in breccia 73217 (abs)|Ishii, T., Ghose, S., and McCallum, I. S.|Proceedings of the 12th Lunar and Planetary Science Conference|nan||494-496 ||nan
|1980|Multiple impact history of a genomict breccia 73217 as inferred from pyroxene crystallization sequences (abs)|Ishii, T., McCallum, I. S., and Ghose, S.|Proceedings of the 11th Lunar and Planetary Science Conference|nan||499-501 ||nan
|1975|Closed system partial melting of a K-rich highlands rock (abs)|Crawford, M. L.|Proceedings of the 6th Lunar Science Conference|nan||164-166 ||nan
|1975|Magma genesis by in situ melting within the lunar crust|Crawford, M. L.|Proceedings of the 6th Lunar Science Conference|nan||249-261 ||nan
