|1999|The granulitic impactite suite: Impact melts and metamorphic breccias of the early lunar crust|Cushing, J. A., Taylor, G. J., Norman, M. D., and Keil, K.|Meteoritics & Planetary Science|34||185-195||http://dx.doi.org/10.1111/j.1945-5100.1999.tb01745.x
|1994|Siderophile and volatile elements in Apollo 17 impact melts (abs)|James, O. B.|Proceedings of the 25th Lunar and Planetary Science Conference|nan||617-618 ||nan
|1993|U-Pb isotopic ages and characteristics of ancient (>4.0 Ga) lunar highland rocks (abs)|Premo, W. R.|Proceedings of the 24th Lunar and Planetary Science Conference|nan||1169-1170 ||nan
|1993|Isotopic ages and characteristics of ancient (pre-Serenitatis) crustal rocks at Apollo 17|Premo, W. R. and Tatsumoto, M.|Proceedings of the Workshop on Geology of the Apollo 17 Landing Site|nan||45-48 ||nan
|1993|A concise compilation of petrologic information on possibly pristine nonmare Moon rocks|Warren, P. H.|American Mineralogist|nan||360-376 ||nan
|1992|The recognition of monomict and polymict clasts from Apollo 17 breccias (abs)|Neal, C. R., Taylor, L. A., Schmitt, R. A., and Liu, Y.-G.|Proceedings of the 23rd Lunar and Planetary Science Conference|nan||979-980 ||nan
|1992|The isotopic record of lunar volcanism|Nyquist, L. E. and Shih, C.-Y.|Geochimica et Cosmochimica Acta|56 (6)||2213-2234||http://dx.doi.org/10.1016/0016-7037(92)90185-l
|1992|Chemical variation and zoning of olivine in lunar dunite 72415: Near-surface accumulation|Ryder, G.|Proceedings of the 22nd Lunar and Planetary Science Conference|nan||373-380 ||nan
|1991|Anorthosites with negative Eu anomalies in Apollo 17 breccias: Further evidence for REEP metasomatism (abs)|Eckert, J. O., Taylor, L. A., Neal, C. R., and Patchen, A. D.|Proceedings of the 22nd Lunar and Planetary Science Conference|nan||331-332 ||nan
|1991|Cumulate lithologies and melt rocks from Apollo 17 breccias: Correlations of whole-rock and mineral chemistry (abs)|Eckert, J. O., Taylor, L. A., Neal, C. R., and Schmitt, R. A.|Proceedings of the 22nd Lunar and Planetary Science Conference|nan||333-334 ||nan
|1991|Spinel troctolite from Apollo 17 breccia 73215: Evidence for petrogenesis as deep-seated lunar crust (abs)|Eckert, J. O., Taylor, L. A., and Neal, C. R.|Proceedings of the 22nd Lunar and Planetary Science Conference|nan||329-330 ||nan
|1990|An Apollo 17 safari: Exciting new clast from breccia pull apart efforts (abs)|Neal, C. R., Taylor, L. A., and Patchen, A. D.|Proceedings of the 21st Lunar and Planetary Science Conference|nan||859-860 ||nan
|1989|The nature of barium partitioning between immiscible melts: A comparison of experimental and natural systems with reference to lunar granite petrogenesis|Neal, C. R. and Taylor, L. A.|Proceedings of the 19th Lunar and Planetary Science Conference|nan||209-218 ||nan
|1988|Confirmation of Zr-Hf fractionation in lunar petrogenesis- an interim report (abs)|Hughes, S. S. and Schmitt, R. A.|Proceedings of the 15th Lunar and Planetary Science Conference|nan||385-386 ||nan
|1988|Normal and anomalous compositions of lunar feldspars- I. Lunar plagioclases (abs)|Miura, Y.|Proceedings of the 19th Lunar and Planetary Science Conference|nan||794-795 ||nan
|1988|Lunar dunite 72415-72417: Siderophile and volatile trace elements (abs)|Morgan, J. W. and Wandless, G. A.|Proceedings of the 19th Lunar and Planetary Science Conference|nan||804-805 ||nan
|1987|Chemical composition and origin of Apollo 15 impact melts|Ryder, G. and Spudis, P.|Journal of Geophysical Research|92 (B4)||E432-E446||http://dx.doi.org/10.1029/JB092iB04p0E432
|1987|Pristine moon rocks: A "large" felsite and a metal-rich ferroan anorthosite|Warren, P. H., Jerde, E. A., and Kallemeyn, G. W.|Journal of Geophysical Research|90 (B4)||E303-E313||http://dx.doi.org/10.1029/JB092iB04p0E303
|1985|Zr-Hf-Ta fractionation during lunar evolution|Hughes, S. S. and Schmitt, R. A.|Journal of Geophysical Research|90 (S01)||31||http://dx.doi.org/10.1029/JB090iS01p00031
|1985|Compositional distinctions among lunar granulites (abs)|Lindstrom, M. M.|Proceedings of the 16th Lunar and Planetary Science Conference|nan||491-492 ||nan
|1981|Apollo 17 impact melts and their relation to the Serenitatis basin|Spudis, P. D. and Ryder, G.|Geochimica et Cosmochimica Acta|Suppl. 15 ||133-148 ||nan
|1980|Minor elements in lunar olivine: Electron probe analyses of Na, Al, P, Ca, Ti, Cr, Mn, and Ni (abs)|Hansen, E. C., Smith, J. V., and Steele, I. M.|Proceedings of the 11th Lunar and Planetary Science Conference|nan||391-393 ||nan
|1980|Candidate samples for the earliest lunar crust|Jovanovic, S. and Reed, G. W.|Geochimica et Cosmochimica Acta|Suppl. 12 ||101-111 ||nan
|1980|Lunar highland rocks: Element partitioning among minerals II: Electron microprobe analyses of Al, P, Ca, Ti, Cr, Mn and Fe in olivine|Smith, J. V., Hansen, E. C., and Steele, I. M.|Proceedings of the 11th Lunar and Planetary Science Conference|nan||555-569 ||nan
