|1988|Lunar dunite 72415-72417: Siderophile and volatile trace elements (abs)|Morgan, J. W. and Wandless, G. A.|Proceedings of the 19th Lunar and Planetary Science Conference|nan||804-805 ||nan
|1979|Catalog of pristine non-mare materials Part 1. Non-anorthosites. Revised|Ryder, G. and Norman, M. D.|nan|nan||nan||nan
