|1981|Petrochemistry of Apollo 16 and 17 samples (abs)|Simonds, C. H. and Warner, J. L.|Proceedings of the 12th Lunar and Planetary Science Conference|nan||993-995 ||nan
|1978|Compositional-petrographic investigation of pristine nonmare rocks|Warren, P. H. and Wasson, J. T.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||185-217 ||nan
|1978|The quest for pristine non-mare rocks: Nine nonmare samples free of meteoritic siderophiles (abs)|Warren, P. H., McEwing, C. E., Afiattalab, F., and Wasson, J. T.|Proceedings of the 9th Lunar and Planetary Science Conference, |nan||nan||nan
|1974|Description, Classification and Inventory of Apollo 17 Rake Samples from Station 6|Phinney, W. C., Simonds, C. H., and Warner, J.|nan|nan||nan||nan
