Series 1: 
137.821665754237,85.1931010674004
137.897143425139,90.1290646700708
137.964952156172,98.9112634234208
138.060328353823,96.8867240864269
138.15535072339,109.511399091921
138.282404304068,95.7641052722562
138.457464991549,114.056711242112
138.577704272219,91.33753129066
138.70605344384,114.213038396055
138.796371442541,93.6944591528452
138.912597709316,88.188493690227
138.991233754254,88.7293640865304
139.051076318192,84.3281626700437
139.135024227806,88.3476400180708
139.216167591469,82.1129962299782
139.438594109958,82.2721425578226
139.737900572326,92.494313056396
139.855579193255,92.2985174678396
139.897780143281,87.1667582766114
140.007088687853,88.2536675547037
140.20319650933,119.728264107446
140.285795486985,102.872810708914
140.450736516728,100.108316350842
140.541148158106,111.817914688641
140.655421258951,99.17068629194
140.732805274445,95.1338240381902
140.800664086657,104.099132097541
140.906714094838,109.214915969997
141.028152063935,106.821338847098
141.092555274884,103.152104792303
141.148034256682,114.682352722635
141.274286538518,98.0053100069364
141.344051695322,97.9977922098674
141.465436323401,111.352085265468
141.52287173097,114.092616645381
141.645818655076,85.3303597335417
141.708115196722,89.9015143111595
141.772217920605,85.1336244203511
141.845742425577,82.9283250889394
141.983964108885,110.014406507749
142.085002739456,112.750239264495
142.147152297408,100.841086439603
142.318052987299,119.866599495786
142.348378178529,103.199893751056
142.425809015362,115.277120287811
142.480690282868,108.679077061616
142.567996891228,109.035898427284
142.670394233276,84.8537234770815
142.761910920403,84.660747062425
142.861096547399,80.621535497091
142.990847991995,108.624103170546
143.078104519178,108.797815230211
143.157538603119,128.199414007051
143.216079056437,119.037370634508
143.314860774171,129.464264105659
143.449887041625,97.0384114868265
143.53599170172,93.0006095084432
143.633621552367,99.2159889415452
143.686749978653,86.2091200052751
143.786286173892,83.4516735819569
143.862164494216,89.8525116326444
143.961594007422,118.590805566325
144.024995594817,111.259385391487
144.106536348061,122.420595535915
144.190136949271,109.227328257425
144.272682585909,108.119745037391
144.4077556747,91.8079812090636
144.489042762217,117.984624307982
144.589330175122,117.973817474694
144.766200304679,110.996399491623
144.850348539004,115.748314063659
144.900368672432,107.319647639758
145.014588432259,110.420289421557
145.08179618916,117.005176502881
145.151915174048,102.348444363325
145.261771351735,121.380535491943
145.329686764803,98.6669938882919
145.486201117333,128.864054059871
