|2009|Early lunar magnetism|Garrick-Bethell, I., Weiss, B. P., Shuster, D. L., and Buz, J.|Science|323 (5912)||356-359||http://dx.doi.org/10.1126/science.1166804
|1994|Siderophile and volatile elements in Apollo 17 impact melts (abs)|James, O. B.|Proceedings of the 25th Lunar and Planetary Science Conference|nan||617-618 ||nan
|1982|Ages of Serenitatis breccias: Lunar breccias and soils and their meteoritic analogs|Schaeffer, O. A., Warasila, R., and Labotka, T. C.|nan|nan||nan||nan
|1981|Apollo 17 impact melts and their relation to the Serenitatis basin|Spudis, P. D. and Ryder, G.|Geochimica et Cosmochimica Acta|Suppl. 15 ||133-148 ||nan
|1980|Candidate samples for the earliest lunar crust|Jovanovic, S. and Reed, G. W.|Geochimica et Cosmochimica Acta|Suppl. 12 ||101-111 ||nan
|1979|Characterization of the basic types of lunar highland breccias by quantitative textural analysis (abs)|Knoll, H.-D. and Stöffler, D.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||673-675 ||nan
|1979|Terrestrial and lunar impact breccias and the classification of lunar rocks|Stöffler, D., Knoll, H.-D., and Maerz, U.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||639-675 ||nan
|1978|New data on lunar samples and achondrites and a comparison of the least fractionated samples from the earth, the moon, and the eucrite parent body|Palme, H., Baddenhausen, H., Blum, K., Cendales, M., Dreibus, G., Hofmeister, H., Kruse, H., Palme, C., Spettel, B., Vilcsek, E., and Wänke, H.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||25-57 ||nan
|1977|Spectral reflectance of lunar highland rocks (abs)|Charette, M. P. and Adams, J. B.|Proceedings of the 8th Lunar Science Conference|nan||172-174 ||nan
|1977|On the intensity of ancient lunar fields|Cisowski, S. M., Hale, C. J., and Fuller, M.|Proceedings of the 8th Lunar Science Conference|nan||725-750 ||nan
|1977|Lunar basins and craters: Evidence for systematic compositional changes of bombarding population|Hertogen, J., Janssens, M.-J., Takahashi, H., Palme, H., and Anders, E.|Proceedings of the 8th Lunar Science Conference|nan||17-45 ||nan
|1976|A solar origin for the large lunar magnetic field at 4.0 x 109 yrs ago?|Banerjee, S. K. and Mellema, J. P.|Proceedings of the 7th Lunar Science Conference|nan||3259-3270 ||nan
|1976|Early lunar magnetism|Banerjee, S. K. and Mellema, J. P.|Nature|260||230-231||http://dx.doi.org//10.1038/260230a0
|1976|Carbides in lunar soils and rocks|Goldstein, J. I., Hewins, R. H., and Romig, A. D.|Proceedings of the 7th Lunar Science Conference|nan||807-818 ||nan
