|1975|New data on the chemistry of lunar samples: Primary matter in the lunar highlands and the bulk composition of the moon|Wänke, H., Palme, C., Baddenhausen, H., Dreibus, G., Jagoutz, E., Kruse, H., Palme, C., Spettel, B., Teschke, F., and Thacker, R.|Proceedings of the 6th Lunar Science Conference|nan||1313-1340 ||nan
|1975|New data on the chemistry of lunar samples and about the major element composition of KREEP (abs)|Wänke, H., Palme, H., Baddenhausen, H., Dreibus, G., Jagoutz, E., Kruse, H., Spettel, B., Teschke, F., and Thacker, R.|Proceedings of the 6th Lunar Science Conference|nan||844-846 ||nan
|1974|Volatile and siderophile trace elements in the soils and rocks of Taurus-Littrow|Baedecker, P. A., Chou, C.-L., Sundberg, L. L., and Wasson, J. T.|Proceedings of the 5th Lunar Science Conference|nan||1625-1643 ||nan
|1974|Loss of oxygen, silicon, sulfur, and potassium from the lunar regolith|Clayton, R. N., Mayeda, T. K., and Hurd, J. M.|Proceedings of the 5th Lunar Science Conference|nan||1801-1809 ||nan
|1974|Taurus-Littrow TiO2-rich basalts: Opaque mineralogy and geochemistry|El Goresy, A., Ramdohr, P., Medenbach, O., and Bernhardt, H.-J.|Proceedings of the 5th Lunar Science Conference|nan||627-652 ||nan
|1974|Primordial radioelement concentrations in rocks and soils from Taurus-Littrow|Eldridge, J. S., O'Kelley, G. D., and Northcutt, K. J.|Proceedings of the 5th Lunar Science Conference|nan||1025-1033 ||nan
|1974|Lunar microcrater studies, derived meteoroid fluxes, and comparison with satellite-borne experiments|Fechtig, H., Hartung, J. B., Nagel, K., Neukum, G., and Storzer, D.|Proceedings of the 5th Lunar Science Conference|nan||2463-2474 ||nan
|1974|Chronology of the Taurus-Littrow region III: ages of mare basalts and highland breccias and some remarks about the interpretation of lunar highland rock ages|Kirsten, T. and Horn, P.|Proceedings of the 5th Lunar Science Conference|nan||1451-1475 ||nan
|1974|Evidence of extensive chemical reduction in lunar regolith samples from the Apollo 17 site|Mao, H. K., El Goresy, A., and Bell, P. M.|Proceedings of the 5th Lunar Science Conference|nan||673-683 ||nan
|1974|Orange glasses: Reaction of molten liquids with Apollo 17 soil breccia-70019 and gabbro-79155 (abs)|Mao, H. K., El Goresy, A., and Bell, P. M.|Proceedings of the 5th Lunar Science Conference|nan||489-491 ||nan
|1974|Lunar basins: Tentative characterization of projectiles, from meteoritic dements in Apollo 17 boulders|Morgan, J. W., Ganapathy, R., Higuchi, H., Krahenbuhl, U., and Anders, E.|Proceedings of the 5th Lunar Science Conference|nan||1703-1736 ||nan
|1974|Solar wind nitrogen and indigenous nitrogen in Apollo 17 lunar samples|Müller, O.|Proceedings of the 5th Lunar Science Conference|nan||1907-1918 ||nan
|1974|U-Th-Pb systematics of some Apollo 17 lunar samples and implications for a lunar basin excavation chronology|Nunes, P. D., Tatsumoto, M., and Unruh, D. M.|Proceedings of the 5th Lunar Science Conference|2.0||1487-1514 ||nan
|1974|Cosmogenic radionuclides in samples from Taurus-Littrow: Effects of the solar flare of August 1972|O'Kelley, G. D., Eldridge, J. S., and Northcutt, K. J.|Proceedings of the 5th Lunar Science Conference|nan||2139-2147 ||nan
|1974|U-Th-Pb systematics of some Apollo 17 samples (abs)|Tatsumoto, M., Unruh, D. M., and Nunes, P. D.|Proceedings of the 5th Lunar Science Conference|nan||562-564 ||nan
|1974|22Na-26Al chronology of lunar surface processes|Yokoyama, Y., Reyss, J. L., and Guichard, F.|Proceedings of the 5th Lunar Science Conference|nan||2231-2247 ||nan
|1973|Preliminary examination of lunar samples from Apollo 17|Lunar Sample Preliminary Examination Team|Apollo 17 Preliminary Science Report|nan||7-1-7-46 ||nan
|1973|Solar flare induced radionuclides and primordial radioelement concentrations in Apollo 17 rocks and frees preliminary results (abs)|O'Kelley, G. D., Eldridge, J. S., and Northcutt, K. J.|Proceedings of the 4th Lunar Science Conference|nan||572-574 ||nan
