|2008|Sm-Nd for norite 78236 and eucrite Y980318/433: Implications for planetary and solar system processes (abs)|Nyquist, L. E., Shih, C.-Y., and Reese, Y. D.|Proceedings of the 39th Lunar and Planetary Science Conference, |nan||nan||nan
|1993|U-Pb isotopic ages and characteristics of ancient (>4.0 Ga) lunar highland rocks (abs)|Premo, W. R.|Proceedings of the 24th Lunar and Planetary Science Conference|nan||1169-1170 ||nan
|1991|Rb-Sr and Sm-Nd ages for lunar norite 78235/78236: Implications on the U-Pb isotopic systematics in this high-Mg rock (abs)|Premo, W. R.|Proceedings of the 22nd Lunar and Planetary Science Conference|nan||1089-1090 ||nan
|1989|Ages of pristine lunar plutonic rocks and their petrogenetic implications (abs)|Shih, C.-Y., Nyquist, L. E., Dasch, E. J., Bansal, B. M., and Wiesmann, H.|Proceedings of the 20th Lunar and Planetary Science Conference|nan||1004-1005 ||nan
|1983|Recoils: New opportunities to study and date early solar system processes (abs)|Marti, K.|Proceedings of the 14th Lunar and Planetary Science Conference|nan||462-463 ||nan
|1983|Mineralogical comparison of lunar and chondritic vesicular melt breccias (abs)|Takeda, H., Miyamoto, M., and Ishii, T.|Proceedings of the 14th Lunar and Planetary Science Conference|nan||771-772 ||nan
|1982|On the age of cumulate norite 78236 (abs)|Aeschlimann, U., Eberhardt, P., Geiss, J., Grogler, N., Kurtz, J. P., and Marti, K.|Proceedings of the 13th Lunar and Planetary Science Conference|nan||1-2||nan
|1982|Pu-Nd-Xe dating: Progress towards a solar system Pu/Nd ratio (abs)|Jost, D. T. and Marti, K.|Proceedings of the 13th Lunar and Planetary Science Conference|nan||371-372 ||nan
|1982|Comparison of orthopyroxenes in lunar norites and diogenites (abs)|Mori, H., Takeda, H., and Miyamoto, M.|Proceedings of the 13th Lunar and Planetary Science Conference|nan||540-541 ||nan
|1982|Comparison of thermal history of orthopyroxenes between lunar norites 78236, 72255, and diogenites|Takeda, H., Mori, H., and Miyamoto, M.|Proceedings of the 13th Lunar and Planetary Science Conference|nan||A124-A130 ||nan
|1981|Remnants from the ancient lunar crust III: Norite 78236 (abs)|Blanchard, D. P. and McKay, G. A.|Proceedings of the 12th Lunar and Planetary Science Conference|nan||83-85 ||nan
|1981|Time and duration of lunar highlands crust formation|Carlson, R. W. and Lugmair, G. W.|Earth and Planetary Science Letters|52 (2)||227-238||http://dx.doi.org/10.1016/0012-821X(81)90177-1
|1981|A comparative Rb-Sr, Sm-Nd and K-Ar study of shocked norite 78236: Evidence of slow cooling in the lunar crust?|Nyquist, L. E., Reimold, W. U., Bogard, D. D., Wooden, J. L., Bansal, B. M., Wiesmanm, H., and Shih, C.-Y.|Proceedings of the 12th Lunar and Planetary Science Conference|nan||67-97 ||nan
|1981|Sr and Nd cooling ages of cumulate norite 78236 (abs)|Nyquist, L. E., Reimold, W. U., Wooden, J. L., Bansal, B. M., Wiesmann, H., and Shih, C.-Y.|Proceedings of the 12th Lunar and Planetary Science Conference|nan||782-784 ||nan
|1980|78236, a primary, but partially senile, lunar norite (abs)|Carlson, R. W. and Lugmair, G. W.|Proceedings of the 11th Lunar and Planetary Science Conference|nan||125-128 ||nan
|1979|Early history recorded by norite 78236|Carlson, R. W. and Lugmair, G. W.|Proceedings of the Conference on the Lunar Highlands Crust|nan||9-11 ||nan
|1979|Catalog of pristine non-mare materials Part 1. Non-anorthosites. Revised|Ryder, G. and Norman, M. D.|nan|nan||nan||nan
|1975|Structure and petrology of a cumulus norite boulder sampled by Apollo 17 in Taurus-Littrow valley, the Moon|Jackson, E. D., Sutton, R. L., and Wilshire, H. G.|Geological Society of America Bulletin|86||433-442 ||nan
|1973|Preliminary examination of lunar samples from Apollo 17|Lunar Sample Preliminary Examination Team|Apollo 17 Preliminary Science Report|nan||7-1-7-46 ||nan
