|1999|The granulitic impactite suite: Impact melts and metamorphic breccias of the early lunar crust|Cushing, J. A., Taylor, G. J., Norman, M. D., and Keil, K.|Meteoritics & Planetary Science|34||185-195||http://dx.doi.org/10.1111/j.1945-5100.1999.tb01745.x
|1993|Refining the granulite suite|Cushing, J. A., Taylor, G. J., Norman, M. D., and Keil, K.|Proceedings of the Workshop on Geology of the Apollo 17 Landing Site|nan||92-094-095 ||nan
|1993|The granulite suite: Impact melts and metamorphic breccias of the early lunar crust (abs)|Cushing, J. A., Taylor, G. J., Norman, M. D., and Keil, K.|Proceedings of the 24th Lunar and Planetary Science Conference|nan||369-370 ||nan
|1993|The ancient lunar crust, Apollo 17 region (abs)|James, O. B.|Proceedings of the Workshop on Geology of the Apollo 17 Landing Site|nan||17-18 ||nan
|1993|U-Pb isotopic ages and characteristics of ancient (>4.0 Ga) lunar highland rocks (abs)|Premo, W. R.|Proceedings of the 24th Lunar and Planetary Science Conference|nan||1169-1170 ||nan
|1993|Isotopic ages and characteristics of ancient (pre-Serenitatis) crustal rocks at Apollo 17|Premo, W. R. and Tatsumoto, M.|Proceedings of the Workshop on Geology of the Apollo 17 Landing Site|nan||45-48 ||nan
|1992|The isotopic record of lunar volcanism|Nyquist, L. E. and Shih, C.-Y.|Geochimica et Cosmochimica Acta|56 (6)||2213-2234||http://dx.doi.org/10.1016/0016-7037(92)90185-l
|1987|Hydrogen distributions in lunar materials (abs)|Gibson, E. K., Bustin, R., Skaugset, A., Can, R. H., Wentworth, S. J., and McKay, D. S.|Proceedings of the 18th Lunar and Planetary Science Conference|nan||326-327 ||nan
|1986|Lunar granulites and their precursor anorthositic norites of the early lunar crust|Lindstrom, M. M. and Lindstrom, D. J.|Journal of Geophysical Research|91 (B4)||D263-D276||http://dx.doi.org/10.1029/JB091iB04p0D263
|1985|Compositional distinctions among lunar granulites (abs)|Lindstrom, M. M.|Proceedings of the 16th Lunar and Planetary Science Conference|nan||491-492 ||nan
|1979|The olivine-ilmenite thermometer|Andersen, D. J. and Lindsley, D. H.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||493-507 ||nan
|1979|U-Pb and K-Ar systematics of cataclysm and precataclysm lunar impactites (abs)|Oberli, F., Huneke, J. C., and Wasserburg, G. J.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||940-942 ||nan
|1979|Ilmenite in the crystallization sequence of lunar rocks|von Engelhardt, W.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||677-694 ||nan
|1978|Textural-mineralogical relationships in a population of ANT samples (abs)|Bickel, C. E. and Warner, J. L.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||82-84 ||nan
|1978|Considerations of lunar initial strontium ratio (abs)|Murthy, V. R.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||778-780 ||nan
|1977|Petrology of 78155: An early, thermally metamorphosed polymict breccia|Bickel, C. E.|Proceedings of the 8th Lunar Science Conference|nan||2007-2027 ||nan
|1977|Cosmic-ray exposure history at Taurus-Littrow|Drozd, R. J., Hohenberg, C. M., Morgan, C. J., Podosek, F. A., and Wroge, M. L.|Proceedings of the 8th Lunar Science Conference|nan||3027-3043 ||nan
|1977|Lunar basins and craters: Evidence for systematic compositional changes of bombarding population|Hertogen, J., Janssens, M.-J., Takahashi, H., Palme, H., and Anders, E.|Proceedings of the 8th Lunar Science Conference|nan||17-45 ||nan
|1977|Rb-Sr isotopic systematics and initial Sr considerations for some lunar samples (abs)|Murthy, V. R. and Coscio, C.|Proceedings of the 8th Lunar Science Conference|nan||706-708 ||nan
