|1993|A concise compilation of petrologic information on possibly pristine nonmare Moon rocks|Warren, P. H.|American Mineralogist|nan||360-376 ||nan
|1991|Mineral compositions in pristine lunar highland rocks and the diversity of highland magmatism|Bersch, M. G., Taylor, G. J., Keil, K., and Norman, M. D.|Geophysical Research Letters|18 (11)||2085-2088||http://dx.doi.org/10.1029/91GL02540
|1984|Pristine rocks (8th foray): "Plagiophile" element ratios, crustal genesis, and the bulk composition of the Moon|Warren, P. H. and Kallemeyn, G. W.|Journal of Geophysical Research|89 (S01)||C16-C24||http://dx.doi.org/10.1029/JB089iS01p00C16
|1983|Subdivision of the Mg-suite noritic rocks into Mg-gabbronorites and Mg-norites|James, O. B. and Flohr, M. K.|Proceedings of the 13th Lunar and Planetary Science Conference|nan||A603-A614 ||nan
|1979|A summary of the petrology and geochemistry of pristine highland rocks|Norman, M. D. and Ryder, G.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||531-559 ||nan
|1979|Catalog of pristine non-mare materials Part 1. Non-anorthosites. Revised|Ryder, G. and Norman, M. D.|nan|nan||nan||nan
|1979|The quest for pristine nonmare rocks: A new crop of Toisons d'Or (abs)|Warren, P. H.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||1301-1303 ||nan
|1979|The compositional-petrographic search for pristine nonmare rocks: Third foray|Warren, P. H. and Wasson, J. T.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||583-610 ||nan
|1978|Compositional-petrographic investigation of pristine nonmare rocks|Warren, P. H. and Wasson, J. T.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||185-217 ||nan
|1975|Structure and petrology of a cumulus norite boulder sampled by Apollo 17 in Taurus-Littrow valley, the Moon|Jackson, E. D., Sutton, R. L., and Wilshire, H. G.|Geological Society of America Bulletin|86||433-442 ||nan
|1974|Determination of natural and cosmic ray induced radionuclides in Apollo 17 lunar samples|Keith, J. E., Clark, R. S., and Bennett, L. J.|Proceedings of the 5th Lunar Science Conference|nan||2121-2138 ||nan
