|2000|Nickel-59 in surface layers of lunar basalt 74275: Implications for the solar alpha particle flux (abs#1778)|Schnabel, C., Xue, S., Ma, P., Herzog, G. F., Figield, K., Cresswell, R. G., Tada, M. L., Hauslaned, P., and Reedy, R. C.|Proceedings of the 31st Lunar and Planetary Science Conference, |nan||nan||nan
|1998|41Ca, 26Al and 10Be in lunar basalt 74275 and 10Be in double drive tube 74002/74001|Fink, D., Klein, J., Middleton, R., Vogt, S., Herzog, G. F., and Reedy, R. C.|Geochimica et Cosmochimica Acta|62 (13)||2389-2402||http://dx.doi.org/10.1016/S0016-7037(98)00134-3
|1997|Revised estimates for SCR-produced 22Na in lunar rock 74275 using new cross section measurements (abs)|Sisterson, J. M. and Reedy, R. C.|Proceedings of the 18th Lunar and Planetary Science Conference, |nan||nan||nan
|1993|Mare volcanism in the Taurus-Littrow region|Delano, J. W.|Proceedings of the Workshop on Geology of the Apollo 17 Landing Site|nan||92-095-096 ||nan
|1992|Interference imaging of plagioclase in lunar materials (abs)|Pearce, T. H. and Timms, C.|Proceedings of the 23rd Lunar and Planetary Science Conference|nan||1045||nan
|1991|A strontium and neodymium isotopic study of Apollo 17 high-Ti mare basalts: Resolution of ages, evolution of magmas, and origins of source heterogeneities|Paces, J. B., Nakai, S., Neal, C. R., Taylor, L. A., Halliday, A. N., and Lee, D. C.|Geochimica et Cosmochimica Acta|55 (7)||2025-2043||http://dx.doi.org/10.1016/0016-7037(91)90040-c
|1990|Two new Type C basalts: Petrogenetic implications for source evolution and magma genesis at the Apollo 17 site (abs)|Neal, C. R., Paces, J. B., Taylor, L. A., and Hughes, S. S.|Proceedings of the 21st Lunar and Planetary Science Conference|nan||855-856 ||nan
|1990|Resolution of ages and Sm-Nd isotopic characteristics in Apollo 17 high-Ti basalts (abs)|Paces, J. B., Nakai, S., Neal, C. R., Taylor, L. A., Halliday, A. N., Lee, D.-C., and McKinney, M. C.|Proceedings of the 21st Lunar and Planetary Science Conference|nan||924-925 ||nan
|1990|Open- and closed-system magma evolution of Apollo 17 high-Ti basalts and origin of source heterogeneities at 4.1 Ga: Sr-Nd isotopic evidence (abs)|Paces, J. B., Neal, C. R., Nakai, S., Taylor, L. A., and Halliday, A. N.|Proceedings of the 21st Lunar and Planetary Science Conference|nan||926-927 ||nan
|1989|Germanium abundances in lunar basalts: Evidence of mantle metasomatism|Dickinson, T., Taylor, G. J., Keil, K., and Bild, R. W.|Proceedings of the 19th Lunar and Planetary Science Conference|nan||189-198 ||nan
|1989|Petrography of lunar ilmenite resources (abs)|Heiken, G. H. and Vaniman, D. T.|Proceedings of the 20th Lunar and Planetary Science Conference|nan||400-401 ||nan
