|1979|Electron microprobe analyses of glasses from Apollo 17 rake sample breccias and Apollo 17 drill core|Warner, R. D., Taylor, G. J., Wentworth, S. J., Huss, G. R., Mansker, W. L., Planner, H. N., Sayeed, U. A., and Keil, K.|UNM Institute of Meteoritics Special Publications|20||20||nan
|1979|Composition of glasses in Apollo 17 samples and their relation to known lunar rock types|Warner, R. D., Taylor, G. J., and Keil, K.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||1437-1456 ||nan
|1978|VLT mare basalts: Impact mixing, parent magma types, and petrogenesis|Taylor, G. J., Warner, R. D., and Keil, K.|Geochimica et Cosmochimica Acta|Suppl. 9 ||357-370 ||nan
|1977|Petrology of breccias from Apollo 17 rake samples (abs)|Warner, R. D., Taylor, G. J., and Keil, K.|Proceedings of the 8th Lunar Science Conference|nan||987||nan
|1975|Chemical composition of Apollo 17 samples: Boulder breccias (2), rake breccias (8), and others|Laul, J. C. and Schmitt, R. A.|Proceedings of the 6th Lunar Science Conference|nan||489-491 ||nan
|1974|Description, classification and inventory of 113 Apollo 17 rake samples from stations 1A, 2, 7 and 8|Keil, K., Dowty, E., and Prinz, M.|nan|nan||nan||nan
