|1993|A concise compilation of petrologic information on possibly pristine nonmare Moon rocks|Warren, P. H.|American Mineralogist|nan||360-376 ||nan
|1992|Trace elements in 59 mostly highland moon rocks|Ebihara, M., Wof, R., Warren, P. H., and Anders, E.|Proceedings of the 22nd Lunar and Planetary Science Conference|nan||417-426 ||nan
|1991|Mineral compositions in pristine lunar highland rocks and the diversity of highland magmatism|Bersch, M. G., Taylor, G. J., Keil, K., and Norman, M. D.|Geophysical Research Letters|18 (11)||2085-2088||http://dx.doi.org/10.1029/91GL02540
|1984|Pristine rocks (8th foray): "Plagiophile" element ratios, crustal genesis, and the bulk composition of the Moon|Warren, P. H. and Kallemeyn, G. W.|Journal of Geophysical Research|89 (S01)||C16-C24||http://dx.doi.org/10.1029/JB089iS01p00C16
|1983|Nickel in olivines and parent magmas of lunar pristine rocks|Ryder, G.|Proceedings of the Workshop on Pristine Highlands Rocks and the Early History of the Moon|nan||66-68 ||nan
|1981|Petrochemistry of Apollo 16 and 17 samples (abs)|Simonds, C. H. and Warner, J. L.|Proceedings of the 12th Lunar and Planetary Science Conference|nan||993-995 ||nan
|1979|Catalog of pristine non-mare materials Part 1. Non-anorthosites. Revised|Ryder, G. and Norman, M. D.|nan|nan||nan||nan
|1979|The quest for pristine nonmare rocks: A new crop of Toisons d'Or (abs)|Warren, P. H.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||1301-1303 ||nan
|1979|The compositional-petrographic search for pristine nonmare rocks: Third foray|Warren, P. H. and Wasson, J. T.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||583-610 ||nan
|1974|Description, Classification and Inventory of Apollo 17 Rake Samples from Station 6|Phinney, W. C., Simonds, C. H., and Warner, J.|nan|nan||nan||nan
