|1980|Silicate liquid immiscibility, evolved lunar rocks, and the formation of KREEP|Taylor, G. J., Warner, R. D., Keil, K., Ma, M.-S., and Schmitt, R. A.|Geochimica et Cosmochimica Acta|Suppl. 12 ||339-352 ||nan
|1978|Clast assemblages of possible deep-seated -77517 and immiscible melt-77538 origins in Apollo 17 breccias|Warner, R. D., Taylor, G. J., Mansker, W. L., and Keil, K.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||941-958 ||nan
|1978|Clasts in breccias 77517 and 77538: Evidence for deep- seated and immiscible melt origins (abs)|Warner, R. D., Taylor, G. J., and Keil, K.|Proceedings of the 9th Lunar and Planetary Science Conference|nan||1222-1224 ||nan
|1977|Petrology of breccias from Apollo 17 rake samples (abs)|Warner, R. D., Taylor, G. J., and Keil, K.|Proceedings of the 8th Lunar Science Conference|nan||987||nan
|1975|Chemical composition of Apollo 17 samples: Boulder breccias (2), rake breccias (8), and others|Laul, J. C. and Schmitt, R. A.|Proceedings of the 6th Lunar Science Conference|nan||489-491 ||nan
|1974|Description, classification and inventory of 113 Apollo 17 rake samples from stations 1A, 2, 7 and 8|Keil, K., Dowty, E., and Prinz, M.|nan|nan||nan||nan
