1984LPI....15..812S|1984|Geochemical Mixing Model Studies of Ejecta from Lunar Farside Basins: Implications for Crustal Models|Spudis, P. D., Hawke, B. R., Jackowski, T.|Lunar and Planetary Science Conference|||812|ABSTRACT_PLACEHOLDER|
1979LPSC...10.1437W|1979|Composition of glasses in Apollo 17 samples and their relation to known lunar rock types.|Warner, R. D., Taylor, G. J., Keil, K.|Lunar and Planetary Science Conference Proceedings|2||1437|ABSTRACT_PLACEHOLDER|
